mu,rho,bw_opt,loss,joint_pass
1.4921052631578946,2.5473684210526315,2.6964209553133693e-05,0.8187030492631254,0
1.5026315789473683,2.5473684210526315,4.290560471193624e-05,0.8183914993447505,0
1.513157894736842,2.5473684210526315,8.073910242060948e-05,0.818084513433963,0
1.5236842105263158,2.5473684210526315,4.7131728976673255e-05,0.8177823803275466,0
1.5342105263157895,2.5473684210526315,3.2867242207875334e-05,0.8174854413015935,0
1.5495,2.5473684210526315,8.307751163237967e-05,0.8170642331664155,0
1.5552631578947367,2.5473684210526315,6.941362746801237e-05,0.8169088348666396,0
1.5657894736842104,2.5473684210526315,5.61444071224696e-05,0.8166302126175878,0
1.5763157894736841,2.5473684210526315,5.0458659368471e-05,0.8163589061246397,0
1.5868421052631578,2.5473684210526315,3.837901528632637e-05,0.8160957138588303,0
1.5973684210526315,2.5473684210526315,8.217355810590334e-05,0.8158415827027837,0
1.6078947368421053,2.5473684210526315,3.3477838712693295e-05,0.8155976330202676,0
1.6184210526315788,2.5473684210526315,6.365897789384068e-05,0.8153651847295067,0
1.6289473684210525,2.5473684210526315,2.7838403118431705e-05,0.8151457816547734,0
1.6394736842105262,2.5473684210526315,3.191168736251723e-05,0.8149412093361693,0
